SINTA_INDEX,JOURNAL_TITLE,ARTICLE_TITLE,ARTICLE_ABSTRACT
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Kandungan Fukosantin dan Fenolik Total pada Rumput Laut Coklat Padina australis  yang Dikeringkan dengan Sinar Matahari ,"AbstrakRumput laut cokelat Padina australis dikenal memiliki kandungan fukosantin dan fenolik total yang tinggi. Penelitian ini bertujuan untuk mengetahui kandungan fukosantin dan fenolik total serta aktivitas antioksidan P. australis yang dikeringkan dengan sinar matahari. Rumput laut cokelat diambil dari Pantai Binuangeun, Lebak, Banten, Indonesia lalu dikeringkan selama 0, 1, 2, 3 dan 4 hari. Kandungan fukosantin dianalisis dengan kromatografi cair kinerja tinggi (KCKT) sedangkan kandungan fenolik total diukur dengan menggunakan metode Folin-Ciocalteau. Uji antioksidan dilakukan dengan metode 1,1-diphenyl-2-picrylhydrazyl (DPPH). Hasil penelitian memperlihatkan bahwa kandungan fukosantin pada rumput laut P. australis semakin menurun seiring dengan bertambahnya waktu pengeringan sedangkan kandungan fenolik total pada hari ke 1, 2 dan 3 tidak menunjukkan perbedaan tetapi pada hari ke 4 kandungannya menurun tajam. Kandungan fukosantin dan fenolik total tersebut jauh di bawah kandungan fukosantin dan fenolik yang berasal dari rumput laut segar. Hasil uji DPPH memperlihatkan bahwa aktivitas antioksidan ekstrak rumput laut semakin menurun dengan bertambahnya waktu pengeringan. Hasil penelitian ini membuktikan bahwa fukosantin dan fenolik merupakan faktor yang menentukan aktivitas antioksidan.Fucoxanthin and Total Phenolic Content of Padina australis Brown Algae after Sun Drying ProcessAbstractThe brown algae Padina australis is known to have high fucoxanthin and phenolic content. This study aimed to investigate fucoxanthin and polyphenol content as well as antioxidant activity of P. australis after sun drying process. The brown algae was collected from Binuangeun beach, Lebak, Banten, Indonesia and sun dried for 0 (fresh), 1,2,3 and 4 days. Fucoxanthin content was analyzed by using High Performance Liquid Chromatography (HPLC) whereas total phenolic content was measured by Folin-Ciocalteau method. Antioxidant activity was determined by 1,1-diphenyl-2-picrylhydrazyl (DPPH) method. The results of study showed that fucoxanthin content decreased in line with drying time, while total phenolic content showed no difference on 1st, 2nd and 3rd day but on 4th day it decreased sharply. It was found that fucoxanthin and phenolic content of dried seaweeds decreased as compare to fresh seaweed. The results of DPPH assay showed that the antioxidant activity of seaweed extract decreased with the increasing of the drying time. This research revealed that fucoxanthin and phenolic were significant factor that determining antioxidant activity."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Uji Aktivitas Senyawa Antioksidan dari Rumput Laut Halymenia harveyana dan Eucheuma cottonii ,"Penelitian uji aktivitas senyawa antioksidan dari rumput laut Halymenia harveyanadanEucheuma cottoniitelah dilakukan. Aktivitas antioksidan dan uji toksisitasnya diamati terhadapekstrak kasar, fraksi n-heksana, dan fraksi metanol dari rumput laut segar dan kering, sertaidentifikasi senyawa aktif menggunakan GC-MS. Hasil penelitian menunjukkan bahwa aktivitasantioksidan ekstrak rumput laut segar lebih tinggi dari pada ekstrak rumput laut kering. Ekstrakfraksi metanol dari Halymenia harveyanasegar memiliki aktivitas antioksidan yang paling poten.Pada kedua jenis rumput laut tersebut, toksisitas ekstrak dari sampel kering lebih tinggidibandingk an dengan ekstrak dari rumput laut segarnya. Ekstrak Halymenia harveyanamengandung senyawa-senyawa antioksidan mirip BHT (butil hidroksi toluen), ester danhidrokarbon aromatis, demikian pula ekstrak Eucheuma cottoniibanyak mengandung antioksidantetapi mempunyai toksisitas yang tinggi terhadap Artemia salina."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Pengaruh Pencucian Daging Lumat Ikan Patin Siam terhadap Karakteristik Dendeng yang Dihasilkan ,"Penelitian ini bertujuan untuk mengetahui pengaruh pencucian daging lumat ikan patin siam (Pangasius hypopthalmus) terhadap karakteristik dendeng. Ikan patin siam hidup diberi perlakuan pemberokan selama 24 jam, kemudian dimatikan dengan cara perendaman dalam es selama  20 menit. Daging dipisahkan dari tulang dan kulit serta digiling hingga diperoleh daging lumat. Daging lumat diberi perlakuan pencucian satu sampai tiga kali masing-masing dalam air suhu 4-5oC dengan perbandingan 1:5 (b/v), yang dilanjutkan dengan pengepresan. Daging lumat yang diperoleh dari masing-masing perlakuan pencucian kemudian diolah menjadi dendeng dengan mencampurkan bahan tambahan gula putih, garam serta rempah-rempah seperti bawang putih (2%), bawang merah (1,5%), ketumbar (2,5%), asam jawa (3%), lengkuas (2,5%), dan jahe (0,5%). Tahap selanjutnya adalah pencetakan campuran bahan dalam loyang dan dikeringkan dengan sinar matahari selama 15 jam. Hasil pengamatan menunjukkan bahwa semakin banyak perlakuan pencucian menyebabkan kandungan protein dan karbohidrat semakin kecil, dan sifat tekstur (kekuatan tarik dan elongasi) semakin besar. Dendeng berwana coklat kekuningan dengan rasa dan aroma rempah-rempah, sedangkan tekstur agak kenyal dan tidak mudah sobek. Dendeng dari perlakuan satu sampai tiga kali pencucian memiliki nilai angka lempeng total (ALT) antara <25 x 102 sampai dengan 1,6 x 104 kol/g serta tidak terdapat kapang yang tumbuh."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Penelitian mengenai Keberadaan Biotoksin pada Biota dan Lingkungan Perairan Teluk Jakarta. ," Penelitian dilakukan di perairan pantai Teluk Jakarta yaitu sekitar Muara Angke, Muara Dadap, Cilincing dan Tanjung Pasir. Untuk mengetahui kadar biotoksin seperti paralytic shellfish poisoning (PSP) dan diarrhetic shellfish poisoning (DSP) pada biota laut, dilakukan bioassay dan analisis HPLC. Parameter pendukung yang diamati adalah kondisi fisik seperti suhu, salinitas, pH, kecepatan dan arah arus, kecerahan dan kedalaman laut, nilai DO dan BOD; kandungan zat hara (nitrat, nitrit, fosfat, ammonia dan sulfur), dan plankton Oenis dan kelimpahan). Pengamatan dilakukan dua kali dalam setahun yaitu bulan Mei dan Oktober 2001, pada 9 titik yaitu 1, 2 dan 3 mil dari garis pantai dan pada masingmasing titik diambil 1 mil ke kanan dan 1 mil ke kiri. Hasil penelitian menunjukkan bahwa kenaikan jumlah plankton ternyata dipengaruhi oleh kondisi zat hara. Jenis fitoplankton yang dominan adalah Chaetocheros. Jenis plankton yang potensial sebagai penyebab harmful algal bloom (HAB) yang terdapat di perairan Teluk Jakarta adalah dari filum dinoflagellata seperti: Ceratium, Dynophysis, Ganyaulax, dan Gymnodium. Dari filum Bacillariophyceae adalah genus Nitzchia, Chaetocheros dan Thalassiosira, sedangkan dari filum Cyanophyceae adalah genus Trichodesmium. Kandungan paralytic shellfish poisoning (PSP) dari kerang berdasarkan uji bioassay, tidak menyebabkan kematian. Contoh kerang mengandung saxitoxin sekitar 2,12,3 ug/1 00 g. Kandungan okadaic acid pada kerang dan ikan karang berkisar antara 0,050,1 ug/100 g. Pada ikan karang, kandungan toksin lebih banyak terdapat pada isi perut dibandingkan pada daging ikan. Namun demikian, kandungan saxitoxin dan okadaic acid pada kerang dan ikan tersebut masih dibawah ambang yang diijinkan."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Produksi Senyawa Bioaktif dari Aspergillus ustus MFW 26-08 yang Berasosiasi dengan Spons Laut dalam Berbagai Media ,"Penggunaan mikroba sebagai sumber senyawa bioaktif memiliki beberapa kelebihan di antaranya mempersingkat waktu produksi dan menghindari pemanfaatan sumberdaya laut secara berlebih. Penelitian terdahulu menghasilkan beberapa isolat mikroba yang berpotensi sebagai penghasil senyawa bioaktif, di antaranya adalah isolat kapang MFW 26-08. Penelitian ini bertujuan untuk melakukan optimasi pertumbuhan isolat kapang MFW 26-08 dan produksi senyawa bioaktif yang disekresikan oleh kapang tersebut. Optimasi dilakukan dengan menggunakan 3 jenis media: Malt Extract Broth (MEB), Glucose Peptone Yeast (GPY), dan Minimal Fungal Media(MFM); serta waktu kultivasi 2, 4, 6, 8, dan 10 minggu. Hasil riset menunjukkan bahwa ekstrak kasar kapang MFW 26-08 hasil kultivasi 2 minggu dalam medium MFM, pada konsentrasi 30 g/mL, mampu menghambat 89% pertumbuhan sel kanker payudara T47D. Sedangkan pada konsentrasi 100 g/mL ekstrak kapang yang dikultivasi dalam medium MEB selama 6 minggu, mampu menghambat pembentukan radikal bebas sampai 56%. Hasil identifikasi berdasarkan sifat-sifat morfologi dan molekuler menggunakan 18S rRNA, ITS1, dan ITS4 menunjukkan bahwa isolat MFW 26-08 memiliki kemiripan dengan Aspergillus ustussebesar 99%"
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Pengaruh Waktu Pengempaan Terhadap Karakteristik Papan Partikel Dari Limbah Padat Pengolahan Gracilaria Sp ,"Penelitian pemanfaatan limbah padat rumput laut (Gracilaria sp) sebagai bahan baku untuk pembuatan papan partikel telah dilakukan. Empat perlakuan waktu pengempaan digunakan untuk mengetahui optimasi proses. Perlakuan waktu pengempaan tersebut adalah 0, 5, 10 dan 25 menit pada suhu 150C. Hasil penelitian menunjukkan bahwa waktu pengempaan yang optimum adalah 0 menit terhitung sejak suhu tercapai 150C, yang menghasilkan kerapatan 0,09 g/cm3, kadar air 2,5%, daya serap air 14,9%, pengembangan linier pada 2 jam 0,2% dan pada 24 jam 0,5%, pengembangan tebal pada 2 jam 0,8% dan pada 24 jam 1,9%, modulus patah 154 kg/cm2, modulus elastisitas 14804,32 kg/cm2 dan kekuatan rekat internal 6 kg /cm2."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Pengolahan Bakto Agar dari Rumput Laut Merah (Rhodymenia ciliata) dengan Pra Perlakuan Alkali ,"Penelitian pengolahan bakto agar dari rumput laut merah (Rhodymenia ciliata) dengan pra perlakuan alkali telah dilakukan untuk melihat pengaruh konsentrasi NaOH dan waktu pra perlakuan alkali terhadap mutu bakto agar yang dihasilkan. Konsentrasi NaOH yang ditambahkan adalah 5, 6 dan 7% dan waktu pra perlakuan alkali yang digunakan adalah 30, 45 dan 60 menit. Parameter yang diamati meliputi rendemen, kadar air, kadar abu, kadar sulfat dan kekuatan gel. Hasil penelitian menunjukkan bahwa variasi konsentrasi NaOH dan waktu pra perlakuan alkali memberikan pengaruh nyata terhadap rendemen, kadar sulfat dan kekuatan gel bakto agar, tetapi tidak memberikan pengaruh nyata terhadap kadar air dan abu. Hasil terbaik diperoleh dari perlakuan konsentrasi NaOH 7% dan waktu pra perlakuan 60 menit dengan rendemen 14,32%, kadar air 13,12%, kadar abu 4,99%, kadar sulfat 1,90% dan kekuatan gel 748,5 g/cm2."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Ekstrak Sargassum sp. sebagai Antioksidan dalam Sistem Emulsi Minyak Ikan selama Penyimpanan pada Suhu Kamar ,"Penelitian ini bertujuan untuk mengetahui pengaruh penambahan ekstrak etanolik alga cokelat Sargassum sp. terhadap daya simpan minyak ikan selama penyimpanan pada suhu kamar. Pengaruh penambahan ekstrak etanolik alga cokelat Sargassum sp. dilihat dari parameter uji aktivitas antioksidan (metode DPPH), diena terkonjugasi, angka peroksida, angka anisidin, dan angka Totoks (Total Oksidasi). Penelitian ini terdiri dari empat perlakuan (kontrol; dengan ekstrak 0,5%; ekstrak 1%; ekstrak 1,5%; ekstrak 2%) dengan tiga ulangan. Preparasi sampel dilakukan dengan mencampurkan minyak ikan dengan ekstrak etanolik Sargassum sp. menggunakan sistem emulsi. Sistem emulsi ini terdiri dari air (97%), minyak ikan (3%), tween 20 (0,3% dari volume air), dan ekstrak etanolik Sargassum sp. (0; 0,5; 1; 1,5; dan 2% dari volume air yang ditambahkan). Masing-masing emulsi minyak ikan ini dimasukkan ke dalam tabung konikel yang terang (tidak gelap), disimpan dalam inkubator pada suhu kamar (30  4 C) dan diamati selama 38 hari. Hasil penelitian menunjukkan bahwa konsentrasi 1% ekstrak etanolik Sargassum sp. merupakan perlakuan terpilih karena merupakan konsentrasi terendah yang dapat menghambat kerusakan oksidatif yang terjadi selama penyimpanan. Berdasarkan nilai angka peroksida, p-anisidin dan totoks pada akhir masa simpan minyak ikan (38 hari) dengan nilai angka peroksida sebesar 0,44 meq/kg minyak, angka p-anisidin 10,18% dan angka TOTOKS sebesar 11,07 pada pengamatan hari ke-38."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Kandungan Gizi Gonad dan Aktivitas Antibakteri Ekstrak Cangkang Bulu Babi (Diadema setosum) ,"AbstrakDiadema setosum merupakan salah satu jenis bulu babi yang mempunyai nilai ekonomis. Bagian tubuh yang dikonsumsi adalah gonadnya. Organisme ini dapat dimanfaatkan sebagai sumber pangan bergizi karena gonadnya mengandung asam amino, vitamin B kompleks, vitamin A, mineral, asam lemak omega-3, dan omega-6. Cangkang bulu babi diketahui memiliki potensi sebagai antibakteri. Penelitian ini bertujuan untuk mengetahui kandungan gizi gonad bulu babi (D. setosum) dan aktivitas antibakteri ekstrak cangkang bulu babi (D. setosum). Sampel gonad D. setosum berasal dari perairan desa Liang, Waai dan perairan desa Sila Kabupaten Maluku Tengah sedangkan cangkang yang diekstrak diambil dari bulu babi asal desa Sila. Kandungan gizi gonad bulu babi ditentukan melalui analisis proksimat dengan metode AOAC, sedangkan aktivitas anti bakteri diuji terhadap ekstrak metanol, etil asetat dan khloroform cangkang bulu babi dengan metode difusi agar. Hasil penelitian menunjukkan bahwa gonad D. setosum dari ketiga lokasi penelitian tersebut berturut-turut mengandung air (72,240,02; 71,950,05 dan 77,560,02)%; abu (11,70,09 dan 11,320,04)%bk; lemak (3,210,20; 3,490,12 dan 10,510,07)%bk; protein (44,80,36; 47,660,21 dan 64,930,96)%bk. Ekstrak cangkang memberikan efek antibakteri terhadap Eschericia coli, Salmonella sp. dan Bacillus cereus dengan zona hambat terhadap masing-masing bakteri dari ekstrak dengan pelarut metanol, yaitu : (1,840,05 mm; 1,840,03 mm dan 2,650,02 mm); pelarut etil asetat, yaitu (14,180,02 mm; 1,650,03 mm dan 14,490,03 mm); dan pelarut kloroform (0,640,08 mm; 8,980,03 mm dan 3,770,14 mm).Nutrition Content of Sea Urchin (Diadema setosum) Gonad and Antibacteria Activities of its Shell ExtractsAbstractDiadema setosum is one species of sea urchins that have economic value. The body part of sea urchins that is commonly consumed is its gonad. This organism can be used as a source of nutritious food because it contains amino acids, vitamin B complex, vitamin A, minerals, omega3 and omega-6 fatty acids. The shell of sea urchins also known as an antibacterial agent. This study aims to determine the nutritional content of D. setosum gonad and antibacterial activity of D. setosum shells extract. The sample of D. setosum gonad was collected from Liang, Waai and Sila Village waters in Central Maluku Regency. Whereas, the shells was derived from the sea urchin from Sila Village. The nutritional contents of sea urchin gonad were determined by a proximate analysis with AOAC method. The antibacterial activity was tested against methanol, ethyl acetate and chloroform extract of sea urchin shell through agar diffusion method. The results showed that the gonad of D. setosum from the three study sites contained of water content (72.240.02; 71.950.05 and 77.560.02)%, ashes (11.70.09; 7.34 0.14 and 11.320.04)% db, lipid (3.210.20; 3.490.12 and 10.510.07)% db and protein ( 44.8  0.36; 47.66  0.21 and 64.93  0.96)%db. The shell extract showed the antibacterial effect against Escherichia coli, Salmonella sp. and Bacillus cereus the inhibition zone of each tested bacterial was different, as shown in methanol extract (1.840.05 mm; 1.840.03 mm and 2.650.02 mm), ethyl acetate extract (14.180.02 mm; 1.650.03 mm and 14.490.03 mm) and chloroform extract (0.640.08 mm; 8.980.03 mm and 3.770.14 mm)."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,"Karakteristik Edible Film dari Komposit Alginat, Gluten dan Lilin Lebah (Beeswax) ","ABSTRAKPenelitian pembuatan edible film dari komposit alginat, gluten dan lilin lebah telah dilakukan. Pada percobaan ini dilakukan variasi rasio kompositnya (alginat : gluten : lilin lebah) masingmasing (A) : 1 : 1 : 1; (B) : 1 : 1: 2; (C) : 1 : 2 : 1 dan (D) : 2 : 1 : 1. Karakteristik edible film yang diamati adalah sifat fisik (ketebalan, kuat tarik, persen pemanjangan dan laju transmisi uap air), kadar air, dan pengujian organoleptik (warna, penampakan dan tekstur). Dari hasil penelitian diketahui bahwa komposit edible film tidak berpengaruh terhadap kadar air, ketebalan, dan kuat tarik tetapi berpengaruh nyata terhadap persen pemanjangan dan laju transmisi uap airnya. Pada ujiorganoleptik, variasi rasio komposit tidak berpengaruh nyata terhadap warna, penampakan dan tekstur."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Penghambatan Enzim L-Histidine Decarboxylase dari Bakteri Pembentuk Histamin Menggunakan Asam Benzoat ,"ABSTRAKStudi tentang penghambatan enzim L-Histidine Decarboxylase (HDC) menggunakan asambenzoat telah dilakukan. Dalam percobaan ini, enzim HDC diproduksi dari isolat A4, yangdiidentifikasi sebagai Enterobacter sp. Asam benzoat pada konsentrasi 10, 15, 20, 25, dan 30mM ditambahkan pada ekstrak enzim kasar dan perubahan aktivitas enzim diamati. Hasilpercobaan menunjukkan bahwa semua perlakuan konsentrasi asam benzoat dapat menghambataktivitas enzim HDC, namun penghambatan tertinggi dicapai pada perlakuan 15 mM, denganaktivitas sebesar 0,17 U. Penghambatan aktivitas enzim optimum pada penambahan 15 mMasam benzoat adalah pada suhu 40oC dan pH 6,0. Penambahan ion Fe2+memberikanpenghambatan yang lebih tinggi dibandingkan ion logam lain. Hasil aplikasi perendaman ikantongkol lisong (Euthynnus affinis) dalam larutan asam benzoat 0,1% selama 30 menitmenunjukkan adanya pengaruh nyata terhadap penghambatan pertumbuhan bakteri penghasilhistamin maupun produksi histaminnya, sementara tidak terlihat pengaruh terhadap kadar airmaupun pH ikan."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Aplikasi Campuran Alginat Dari Sargassum Crassifolium Dan Gum Sebagai Pengental Textile Printing ,"Penelitian aplikasi campuran alginat dari Sargassum crassifolium dan gum untuk meningkatkan viskositas alginat sebagai pengental pada textile printing telah dilakukan. Viskositas campuran alginat dengan guar gum, gum arab, dan locust bean gum diamati pada penyimpanan selama 8 jam. Produk terbaik diujikan sebagai pengental pada textile printing. Campuran alginat dengan guar gum pada perbandingan 90:10 dan 80:20 meningkatkan viskositas dan stabilitas alginat selama penyimpanan. Campuran alginat dengan gum arab dan locust bean gum akan menurunkan viskositas alginat sehingga tidak sesuai untuk aplikasi textile printing. Aplikasi campuran alginat dengan guar gum 90:10 dan 80:20 sebagai pengental pada tekstil printing menghasilkan produk akhir yang setara dengan pengental komersial manutex."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Penapisan dan Optimasi Pertumbuhan Bakteri Laut yang Berpotensi sebagai Hidrokarbonoklastik PAH Fenotiazin ,"Fenotiazin merupakan senyawa dari kelompok hidrokarbon aromatik polisiklik atau polycyclic aromatic hydrocarbon (PAH) yang terkandung di dalam minyak mentah. Fenotiazin bersifat persisten dan mudah terbakar di lingkungan. Selain itu fenotiazin juga menyebabkan iritasi kulit, hepatitis, dan anemia terhadap manusia. Bakteri laut memiliki kemampuan untuk mendegradasi senyawa PAH. Tujuan penelitian ini adalah menyelek si bakteri laut yang berpotensi sebagai hidrokarbonoklastik fenotiazin dan melakukan optimasi konsentrasi fenotiazin untuk studi biodegradasinya. Seleksi isolat dilakukan pada media padat dengan metoda sublimasi dan media cair dengan uji pertumbuhan. Hasil seleksi awal dengan metoda sublimasi menunjukkan 32 isolat sebagai kandidat bakteri pendegradasi fenotiazin. Isolat-isolat ini dikelompokkan menjadi 3 kelompok berdasarkan indikatornya dalam seleksi dengan media padat yaitu isolat yang dapat mengubah warna media, membentuk zona bening, dan isolat yang memiliki kemampuan keduanya. Seleksi dengan menggunakan uji pertumbuhan menunjukkan bahwa isolat LBF-1-0057 yang teridentifikasi sebagai Pseudomonas aeruginosa strain MCCB102 dan isolat LBF-1-0126 memiliki pertumbuhan terbaik dari kelompok isolat yang mengubah warna media. Isolat LBF-1-0102 yang teridentifikasi sebagai Pseudomonas balerica BerOc6 dan isolat LBF-1-0133 yang teridentifikasi sebagai P. aeruginosa ATCC10145 merupakan isolat terbaik dari kelompok zona bening, sedangkan isolat LBF-1-0115 adalah isolat dengan pertumbuhan tertinggi di kelompok berindikator keduanya. Konsentrasi optimum fenotiazin untuk P. aeruginosa strain MCCB102,P. aeruginosa ATCC10145, dan isolat LBF-1-0115 adalah 500 ppm; sedangkan 250 ppm merupakan konsentrasi optimum untuk isolat LBF-1-0126 dan P. balerica BerOc6."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Isolasi dan Identifikasi Kapang dari Ikan Pindang ,"AbstrakPenelitian ini bertujuan untuk mengetahui jenis-jenis kapang yang diisolasi dari produk ikan pindang. Pengambilan sampel dilakukan di enam lokasi, yaitu Jakarta, Bogor, Pelabuhan Ratu, Bandung, Cirebon, dan Semarang. Isolasi kapang dilakukan dengan metode pengenceran bertingkat, sedangkan identifikasi kapang dilakukan secara morfologi dan molekuler berdasarkan data sekuen nukleotida dari daerah ITS rDNA. Sebagai data dukung, terhadap ikan pindang juga dilakukan analisis kadar garam dan nilai aktivitas air (aw). Hasil analisis menunjukkan bahwa kadar garam sampel ikan pindang berkisar antara 1,20-7,78% dengan aw 0,91-0,98. Sebanyak 119 isolat kapang berhasil diisolasi dari 30 sampel ikan pindang. Isolat-isolat tersebut termasuk ke dalam tujuh marga dan 16 spesies yaitu Aspergillus flavus, A. fumigatus, A. niger, A. ochraceus, A. oryzae, A. sydowii, A. terreus, Cladosporium allicinum, Eurotium chevalieri, Fusarium graminearum, F. cerealis, Loweporus sp., Penicillium citrinum, P. chermesinum, P. chrysogenum, dan Syncephalastrum racemosum. Terdapat enam jenis kapang yang dominan yaitu P. chermesinum (80%), diikuti oleh P. citrinum (73%), A. fumigatus (56,6%), A. flavus (53,3%), A. niger (46,7%), dan E.chevalieri (26,7%). Tidak ada hubungan antara jenis kapang yang tumbuh dengan jenis ikan pindang, nilai aw maupun kadar garam; namun pertumbuhan kapang berkaitan dengan kadar garam. Kadar garam ikan pindang yang lebih rendah menyebabkan pertumbuhan kapang yang lebih banyak.Isolation and Identification of Fungi from Boiled Salted FishAbstractThis study aimed to determine fungal species isolated from boiled salted fish. Sampling was conducted from six locations, i.e. Jakarta, Bogor, Pelabuhan Ratu, Bandung, Cirebon, and Semarang. Isolation of fungi was carried out by serial dilution method, and the fungal identification was conducted using combination of morphology and molecular analyses based on ITS rDNA sequence data. As the support data, salt content and water activity (aw) of boiled salted fish were examined. The result showed that salt content of boiled salted fish samples ranged from 1.20 to 7.78% with aw of 0.91-0.98. A total of 119 isolates from 30 boiled salted fish samples were obtained.These isolates belong to seven genera and 16 species as follow: Aspergillus flavus, A. fumigatus, A. niger, A. ochraceus, A. oryzae, A. sydowii, A. terreus, Cladosporium allicinum, Eurotium chevalieri, Fusarium graminearum, F. cerealis, Loweporus sp., Penicillium citrinum, P. chermesinum, P. chrysogenum, and Syncephalastrum racemosum. Six species, namely, P. chermesinum(80%), P. citrinum(73%), A. fumigatus(56.6%), A. flavus(53.3%), A. niger(46.7%), and E. chevalieri(26.7%) were determined as dominant species. There was no correlation between fungi species isolated and species of boiled salted fish, aw or salt content. However, lower salt content of boiled salted fish caused high growth of fungi."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Analisis Penerimaan Alat Transportasi Ikan Segar Berpendingin Menggunakan Pendekatan Technology Acceptance Models ,"Perbaikan sistem distribusi ikan segar perlu terus ditingkatkan sehingga kualitas ikan terjamin, salah satunya ialah penggunaan alat transportasi ikan segar berpendingin (Altis-2). Penelitian terdahulu telah membuktikan bahwa Altis-2 sangat membantu pedagang ikan segar keliling dalam menjaga mutu ikan dagangannya. Penelitian ini difokuskan pada uji penerimaan Altis-2 oleh pedagang ikan segar di 6 lokasi melalui pendekatan technology acceptance models (TAM). Tujuannya adalah untuk mengetahui faktor yang paling mempengaruhi penerimaan Altis-2. Variabel yang digunakan ialah kemudahan, kegunaan dan penerimaan alat tersebut. Hasil analisa membuktikan bahwa kemudahan pengoperasian Altis-2 menjadi faktor paling berpengaruh pada penerimaan pedagang. Salah satu tahapan operasional penggunaan Altis-2 yang memerlukan perbaikan ialah proses pelepasan rangka dari motor dan ukuran lebar dari Altis-2."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,"Penapisan Senyawa Hemagglutinin dari Makroalga Asal Pantai Binuangeun, Banten, Indonesia ","Sebagai bagian dari penelitian penapisan lektin dari makroalga Indonesia, 17 esktrak protein makroalga yang dikoleksi dari Pantai Binuangeun, Banten telah diuji aktivitas hemagglutinasinya terhadap eritrosit kelinci dan eritrosit manusia golongan A, B, O, masing-masing dengan perlakuan enzim dan native. Ekstraksi dilakukan dengan menggunakan 2 jenis buffer, yaitu Phosphate Buffer Saline (PBS) dan Tris Buffer Saline (TBS) pH 7. Hasil penelitian menunjukkan bahwa pada beberapa sampel, ekstrak yang dihasilkan kedua buffer, menunjukkan aktivitas hemagglutinasi yang berbeda walaupun kadar total protein ekstrak makroalga yang diekstraksi dengan PBS dan TBS tidak berbeda. Sebagian besar ekstrak makroalga yang diuji mampu mengagglutinasi setidaknya satu jenis sel eritrosit yang digunakan. Secara umum, kelompok makroalga hijau memperlihatkan aktivitas hemagglutinasi yang lebih rendah dibandingkan kelompok makroalga merah dan coklat. Meskipun ekstrak Padina australis (makroalga coklat) memberikan hasil hemagglutinasi eritrosit kelinci negatif, namun ekstrak tersebut positif menghemagglutinasi eritrosit golongan darah B dan O. Di antara 8 makroalga hijau yang diuji, hanya dua sampel yang menunjukkan aktivitas hemagglutinasi, yaitu Chaetomorpha crassa dan Halimeda macroloba. Keempat ekstrak makroalga merah yang diuji menunjukkan aktivitas hemagglutinasi yang kuat terhadap eritrosit kelinci. Ekstrak makroalga merah Gracilaria lichenoides dan Gelidiella acerosa aktif terhadap semua jenis eritrosit uji. Sementara itu, hanya ekstrak Laurencia tronoi yang menunjukkan aktivitas hemagglutinasi terhadap eritrosit golongan darah A."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Kondisi Optimum Produksi Bioetanol Dari Rumput Laut Coklat (Sargassum duplicatum) Menggunakan trichoderma Viride dan Pichia angophorae ,"Rumput laut coklat Sargassum duplicatum selain banyak digunakan untuk industri makananminuman,kosmetik, dan farmasi juga dapat dimanfaatkan sebagai bahan baku untuk produksibioetanol karena kandungan selulosanya tinggi dan ligninnya rendah. Tujuan dari penelitian iniadalah untuk mendapatkan kondisi optimum hidrolisis enzimatis untuk produksi bioetanol darirumput laut coklat S. duplicatum dengan menggunakan kapang Trichoderma viride dan kondisioptimum untuk fermentasi menggunakan khamirPichia angophoraesehingga diperolehrendemen etanol yang tinggi. Metode yang digunakan terdiri dari beberapa tahap yaitu karakterisasiS. duplicatum, hidrolisis enzimatis dengan menggunakanT. viride, dan fermentasi dengan P.angophorae. Etanol kasar (crude) yang dihasilkan berdasarkan waktu optimum dari hidrolisisenzimatis dan fermentasi kemudian didistilasi untuk meningkatkan kadar etanolnya. Hasilpenelitian menunjukkan bahwa waktu optimum untuk hidrolisis enzimatis adalah selama 4 haripada suhu 28 oC dan pH 5,77 dengan aktivitas enzim CMCase 3,48 IU/ml yang menghasilkangula total 3,01 g/L dan gula pereduksi total 4,26 mg/L. Sedangkan waktu optimum untuk fermentasiadalah selama 3 hari pada suhu 29 oC dan pH 4,17 dengan tingkat pertumbuhan (OD 600) P.angophorae 0,48; oksigen terlarut 13,4%; konsentrasi CO2 440,33 mg/L yang menghasilkankadar etanol kasar 0,04 g/L. Proses distilasi dapat meningkatkan kadar etanol menjadi 10,50 g/L."
